sk_d_aluno,nome_completo,matricula_dre,sexo,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
ee09198e46224875cf39928511ef2b855895c43ee86d1de894ee82bc7c990afa,Bruna Almeida,1616,Masculino,29/12/1992,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,733.89
67aa578ed1fd0fa4198a7f1cc37b1ab20331cb472f7eb766f687f870a53a0670,Manuela Lima,1617,Masculino,15/09/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,750.2
ae92bee5080ffa3533774ef98ec7858b08a02fed6778ab5d2043d0c64028e2d6,Alana Gonçalves,1618,Masculino,05/08/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,715.07
48af26beb80f0b14f33670336b3deb3b55b7d8f7eb33709596c6174394661034,Srta. Nina Costa,1619,Masculino,30/03/1985,2012/1,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.4
3ce59e84971bc7e65e82559e90b01dbc96e5000411cb2748c35044baf5db753e,Theo Marques,1620,Masculino,24/04/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,726.35
de690d1ae70d10081585d8ed98ed5825ac88fe8029b67a583a760fcc1d505636,Maysa Rocha,1621,Masculino,06/06/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,682.06
6d7be37d6aa3665ddca5b4c3ab26e689e4efc1c33bea69ccbaeec6ed49569558,Agatha Machado,1622,Feminino,17/01/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,726.03
e84909d7fba7798e68cbb865e5a577137b5d979e7527eb80ebf4aae1707496eb,Bruna Melo,1623,Feminino,24/02/1989,2012/1,2012/2,Transf. Ex-Ofício,Ampla Concorrência,
3ea77fc339263dd319e3dab93c288d0afcbd8ba8f96c20cfd6b42b5e8f3cf458,Sra. Maria Helena Vieira,1624,Masculino,23/07/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,723.62
2b8ae4541022864d57e65a7db4c70b75fea47c9101edebf0325da25ea84def02,Théo Câmara,1625,Feminino,21/09/1988,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,710.05
22fc91dc876c50db64efd0ebc175852518cd2bfe6143590af0b375b0b6c2df03,Diogo Martins,1626,Feminino,04/09/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,632.45
8ec5f9f24992404000f7060d95c087f773f0dd3eeed7c616ee3d89e052ac2ecb,Allana Duarte,1627,Masculino,15/05/1992,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,713.7
e6c3b6f798b0e8d63406a281cf31ed72a005f9aaba8970ba3d008f2254001146,Giovanna Abreu,1628,Masculino,18/07/1992,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,653.74
d4a66133ca14d9c93ec5ab56bb5afe8193341db5f804e6a4d254dbbc1ba8dddf,Dra. Sophie Caldeira,1629,Masculino,17/12/1991,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,730.14
e1406f532a84b02f7b7645f2c4041c0dc25c70f10a5f0bb769efa589bcbf492f,João Miguel Farias,1630,Masculino,04/12/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,670.58
0341b5dd628e639abaa6a2a7affb6e8905dc4a0065309f69c67456473483c9dd,Allana Mendes,1631,Masculino,10/10/1992,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.65
3c7217bd6d2c58c67e93c1b4a0c5d2f8bfd5cd46249df0f246307b1f859b9737,Oliver Câmara,1632,Masculino,24/12/1989,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,741.22
e62e4120ce246492a612a58846228e2949a25756458cd157f43444b39637383f,Maria Liz Vieira,1633,Masculino,21/04/1992,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,732.28
ca05bc2bf73745fee2f3d493297d4f90930477b484d2c08d7dc899d9a574de89,Natália Cavalcanti,1634,Masculino,04/03/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,694.46
245db7164aace830256c713e17486f1785096c86049d6409349fff5f810da253,Davi da Mota,1636,Masculino,08/06/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,728.88
274e64235a5fb9590afabdced2d45045b161d75e5748c23d997295e3c8d4fa0f,Léo da Cunha,1637,Feminino,20/08/1990,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,712.7
6df26dfff059f42aeb0607a761d34c2b820af73ab0c5bfb111f7fe9dadda850a,Valentim Costela,1638,Masculino,23/03/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,713.33
5549c0d54cb3bce4019f7f4b0f9ebad217bf9f417e8e14d547bdb467ccb0dc4c,Nina Correia,1639,Masculino,07/11/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,725.54
cdbe4e7e26e3a55307dac9da65edc0d33fa6b54f79a83373cb997770856c23bd,Sr. Arthur Miguel Aparecida,1640,Feminino,04/10/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.39
4cd31e5e6c407602bd01a4b2f9dd0ce7bbb7b654327fcb9edd55cf905fc92719,Dr. Thiago Peixoto,1641,Feminino,23/05/1992,2012/1,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,701.88
b5740f0e88bf42cdae45c073ea5c170e3a422dd3ec257810a29e67b5fafc40c6,Noah Novais,1642,Feminino,03/01/1995,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,743.78
1b9fc6751bc015632376866fc870c6fbe6ceaee88b4a7107e4018567a7c0a77f,Lorenzo Jesus,1643,Masculino,25/07/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,718.21
f7d9615965e2b49c6bde79dedfdecc39afade6e543922d5d023fda9d13430c44,Sra. Maria Vitória Pacheco,1644,Masculino,04/02/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,733.42
7e5cb8429dce239403fec15b8930529f51efdf34ce3e28548977ea97e152f303,Gael Henrique Andrade,1645,Masculino,(null),2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,670.41
c4c9f099e7a471df3389eeb1a1487cf95b5a46e997bf9614e3229114b6787dc6,Heloisa Aragão,1646,Masculino,19/09/1995,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,694.69
920232613e4a67a07d6c99b7974dbcd6765ee171da73e4961e1499a05a1f471b,Maria Borges,1647,Masculino,06/08/1990,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,709.66
a16c0ab260e30b22cd06fadf9a6a30c454ddc845925cc831796b2988874d6a5a,Alexia Peixoto,1648,Masculino,10/02/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,730.63
3cc16f8f6eede20fc56248b7da32561c5996a6d44fdabcbe3fd965d016a0d29c,Lucas Monteiro,1649,Masculino,20/07/1992,2014/1,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,650.29
4ab34cdf3e765ab1629ed66b4d683a8d5bd014b8b7e8f2f3edd4cfab45101031,João Felipe Cassiano,1650,Feminino,20/02/1992,2012/1,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,707.84
2b1545d9e4c5685925e30a7ad1a0a47327afaeeac7f5e53cab34468198e782af,Aylla Teixeira,1651,Masculino,09/09/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,680.56
b3dfc696bb0a50080a047af22f87c0f9a07728ba3095a9aac126123ad1bc24d3,Maria Helena Mendonça,1652,Masculino,07/07/1994,2014/1,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,639.69
ef0d2e96b08cee59a3557ca2ddba84bd84b4dabd4e2f882122a291bffee0acdd,Vitor Rezende,1653,Masculino,12/06/1993,2014/1,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,578.17
ddb3686e0d40ad1e8779241b49ebb2ddb4c9bece101dff8140fe933ba99faf6b,Júlia Farias,1654,Feminino,23/07/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,753.67
b368537ed2fe65023ec2b77740725a878cbfff387e82cee58e058c55c993f548,Cecilia Aragão,1655,Feminino,01/03/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,737.7
681d12400213531e5fdef04c597ac192d359c2d0351df6f22f0240134d873350,Apollo Macedo,1656,Masculino,27/01/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,724.6
14c54242e8185b507bc9ae74bc044aac05caaa101c0693c13a2310ebb591c582,Theodoro Novaes,1657,Masculino,25/11/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,710.49
b72b8ff4cac9641a216743dce4985c75e550a690abdc65e5ceff8fca8428d70b,Davi Luiz Santos,1658,Masculino,23/02/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,730.31
fe35907591696b6a53ef1010575751a6ff02c810b26a6738e718fbfab4af0e55,Yan Costa,1660,Masculino,06/01/1991,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,701.75
8429476daf79869660e1228853868ae86ae9ec97893d38ae2be5ac85618d9082,Fernando Martins,1661,Masculino,16/03/1990,2014/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,655.17
2f5903a7888abd6b422cf1e888c5e6783685197a46a9a473e6adc8e807677541,Beatriz da Cruz,1662,Masculino,08/06/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,729.28
9eb2d543a0a36152b0077db398e71d3e0f03d3ef9e0a739f0d257042a4c7efb2,Thomas Santos,1663,Feminino,19/07/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,749.02
5aca6f08b6780157a0da46aaaef9d86d2fe55919395b0e2aba71e52a377db90d,Maria Júlia Macedo,1664,Feminino,15/09/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,731.75
09f7cb7bb38f019f431f8d8c20fd2ccd64f6414fce56924ee7ccc40ef2a35447,Maria Fernanda da Mata,1665,Masculino,26/10/1992,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,695.54
64ef8cbfd4e16b46fba5c355a47cb596c58f876c7e898f2bbf8562f12e35b09a,Valentim Aragão,1666,Masculino,13/10/1993,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,768.65
d253d7b7ace4e06589dd90003f047380ddfdcfb29007b4e815caf48ff09b498b,Maria Jesus,1667,Masculino,11/11/1994,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,778.35
328c58f0f1726122097e75379a5d2ff5fe7b7c88799fb09ea3fe62ab269a1192,Mathias Silva,1668,Masculino,05/11/1993,2012/1,2012/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,708.79
411922c1ae8248b994a04fe6f08864503f7c0f41a5dd37f126d5f9b18f8c65f4,Marcela Novaes,1669,Masculino,07/09/1992,2012/2,2012/2,SiSU - Sistema de Seleção Unificada,Escolar,632.83
f8646a257c0c4273b72c83c5d563ba1acda190626677d3cb89dc748e00182315,Dom Cunha,1670,Masculino,19/11/1992,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,667.16
15d45f2509126484f295a467baa497716a95742d401311586e75d5db3f88be9c,Dra. Nina Nascimento,1671,Feminino,20/04/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,720.63
aeba47c17ca09557808c333b49af210a0209aff6b4334fa7192aaed69c5f36dd,Sr. Diogo da Paz,1672,Masculino,11/06/1984,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,743.23
5514a9f709310b22ee9bddd4e6da1b2b8b04d1ad5c3dcb47ed945c356b9b852d,Ana Jesus,1673,Masculino,06/01/1994,2014/2,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,724.69
b366c0efba99d592b8ed6bd45529a964d775a5aac6eebe5cb09d5ca6156a6e66,Paulo Novais,1674,Feminino,12/02/1995,2015/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,718.49
38f13ba4550b60ae975cb2a6efd68b795f4c026ea25b162d316a9d00182cd92d,Apollo Araújo,1675,Masculino,16/08/1993,2016/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.17
df6822cd01387e05c8ea01eae408dacae839ebf27c2ce1ffa3b6a0b7f3f0ffa1,Anthony Duarte,1676,Masculino,28/01/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,720.86
88b82308d570d71f02c5aa6a14ffe29a7ffbe14969a63094eb19e8e34256d9bf,Luiz Henrique Silveira,1677,Masculino,17/06/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,763.28
18bed1232c7d6375b760860a0c1904bf560a92b8cec0965fda4c244bb5c55e49,Maysa Rodrigues,1678,Feminino,16/03/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar,752.93
b93e56aec7724213a91e5c44256af055313fc7e8d80554fb7ed23b866470695b,Dr. Ravy Abreu,1679,Masculino,16/05/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,738.47
6debfc7d20fed1535e09e87aaead966fb3c6dd3f98122527b7165e1b90ee7d29,Alícia da Conceição,1681,Masculino,04/09/1990,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,766.52
39fb5bd005525dbf048273aa7453557b0b84c4e99250e6ed8ce5c3370825725f,Lavínia Cassiano,1682,Feminino,06/10/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,709.04
7db67cf8f985b40952938e7402a645eba1d6eecc98fc3166d0be0b47e76dd56c,Anthony Aragão,1683,Masculino,15/08/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar,779.82
2f351206009bd31541b52e772dab244c7331af91be90d333165f7e77cde33805,Joaquim Borges,1684,Masculino,19/03/1992,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,685.13
c2f61742e5f0ef0a74c5fcbeff7ff659def91bf4b5f1e175943a0b075c82058b,Enrico Cunha,1685,Masculino,02/05/1991,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,757.98
78332745628ea113b091333b92951f03561d14e3eea87ba572b594634ad3054d,Vitória Fogaça,1686,Masculino,29/03/1991,2013/1,2013/1,Intercâmbio,Ampla Concorrência,
42d9972e972e40956658f1b4f3bd676512837741de686d03f447d8015feb6a6c,Joana Fonseca,1687,Feminino,27/01/1993,2016/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,686.24
41e32284df1a73272655a26bfe6d4919ed6504972cc47461330a26e90cd9ddc3,Ayla Moreira,1689,Masculino,04/12/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,723.97
6ed255bcd55046343338a717f96b055b531cf7afd739e03c7f26f57ba3d51218,Dr. Théo Câmara,1690,Masculino,15/06/1995,2015/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,648.99
70399d63b169b1ae4b8c6e7ae9a75df6dbf0d7776e55545bdf6c46c97ef59185,Eduarda da Rocha,1691,Masculino,07/07/1994,2013/1,2013/1,Transf. Ex-Ofício,Ampla Concorrência,
2740db06dfb5b0b667597f708e38bed538f45002a3cc379adb63905fa01edaa6,Dr. Lucas Pereira,1692,Masculino,24/10/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,696.04
a8caa602fb66f78027e2035b4200e304e21bb21b88ff6c16e516c3f27955dc45,Zoe Moraes,1693,Masculino,28/06/1993,2013/1,2013/1,Transferência Especial Externa,Ampla Concorrência,3259.3
470ece82662f34902283de3bedcaf43b83c8c0168ed532ae386e9f6bf6b48879,Vinícius Costela,1694,Feminino,22/12/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,787.05
35ea9e03d5f2f4658cb5cc8276de93747154af7401732c9a208b4793706106b8,Matteo Barros,1695,Masculino,17/02/1992,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,760.92
e64474fd91f16a0891fb1de23dff06e8bd0a0ee495f1add2ec08a07f1fb63bb4,Dra. Ágatha Aparecida,1696,Masculino,25/09/1992,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,766.51
d464f7141af4a42f6579fe8e7b5d3623b9742b2b0bc48536ca1a33a32944d57a,Alexia Fernandes,1697,Masculino,22/02/1988,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,598.02
2fe98face8187bcd9a099889cbb3d02c4a80b9fc72ec9f9f5e121c8d4aa8645d,Dom Marques,1698,Masculino,20/01/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,691.91
aeaa6370266a3650553410b0d9f8f3e02aa6bdfe68a2380a118fb3cf4a7d832f,Marcela Ribeiro,1699,Masculino,03/05/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,719.32
b97d4904938f12a04277ff18c386c7460877bf4002ad82a0ee3a5ab88f2b9249,Dra. Ágatha Pereira,1700,Feminino,30/04/1991,2013/1,2013/1,Transferência,Ampla Concorrência,
1b365a4dfc8a9d9d77b27e0e07614e4001bb2e0ffb38676277f9155a082913c0,Dr. Emanuel Mendonça,1701,Masculino,08/02/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,667.82
7a64ce427ce0ca963ce9c3ab0da2db27c1f3ac9620444e1b4312422af8e093b9,João Pedro Cardoso,1702,Feminino,18/06/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,763.55
a860d24f31d82a4fbf73c4239d615936fcdfbd6d08319ba3807303469a0a35d1,Sra. Sara Silva,1703,Masculino,14/06/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar,751.03
f898c0e2fa3b9767f4e8e8e98c4a29bb98664b2a6f7b9e67129aa90915ed8a4a,Dr. Joaquim da Conceição,1704,Masculino,11/01/1995,2016/2,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,666.39
38bc3d1c4787dd15fb6b16dccd548786cb773da29ffeb075602c76d2ca87f9fd,Thiago da Cunha,1705,Masculino,12/08/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,723.82
c08ee2a296e9cc80f185cf84596b17f6dc4e29df05c403f2b0fb077876289cb8,Maria Alice Alves,1706,Feminino,11/02/1994,2013/1,2013/1,Vestibular,Ampla Concorrência,690.04
78f9110cf588bd30afae93e571cd302097208933596793c8d07d9eaff8a2b456,Milena Pacheco,1707,Masculino,07/07/1991,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,770.58
15b9e0db83ca5103d0d81f272584932103478a4850cb788ee4fff20b7ab5c5ba,Dr. Noah Vieira,1708,Masculino,01/02/1992,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,782.69
e41fbda961c9b0a19e1232a464bdf5a03c5b5568b12147ee234d4a473c425beb,Maitê Sá,1709,Feminino,29/06/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,751.29
1aa3e4f8f4a38d99994d6af04b69455db781c6932257873a272c928820d77484,Evelyn Machado,1710,Masculino,21/07/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,681.68
f8d64a31eb7d864da9252b7e5dd2659229cf1a3c4bf9d6d544c0318c81e13cff,Luiz Fernando Aragão,1711,Masculino,09/06/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,764.68
1c918023d679a37e1f3338c9029fe54730b3338643dea17773a25e4c67956699,Luiz Gustavo Brito,1712,Masculino,12/01/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,672.83
319f6d0f44f72b8278c5abaf74ad0357c9d13f8d7328246f3474063f08150952,Dr. Luiz Fernando Barros,1713,Masculino,25/04/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,721.07
747ad1db126a954a4c23ad79aa71eef66768ece8f664d810921017c812f5acaf,Dra. Ísis Pacheco,1714,Masculino,26/01/1986,2013/1,2013/1,Transferência Especial Externa,Ampla Concorrência,3330.4
10f15d8a9d76da2d65de8b9fa59150f6591ae53813e3789272a344edec36a04d,Srta. Ana Júlia Leão,1715,Masculino,14/04/1993,2013/1,2013/1,Transferência,Ampla Concorrência,
825f11613c4f2f302f0680b1939e665db3422e33cd0336067dcd170933bb39d6,Clara Garcia,1716,Masculino,13/07/1992,2013/1,2013/1,Transferência,Ampla Concorrência,
33dc0ba86008f4434bd43d050df9022209367483c1eef5280b25da861c32f6ad,Luigi Borges,1717,Masculino,15/11/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,739.98
c0d2b0fe4d7671d1bb90703e6ab60ab14f01998648c45ba1da553283f8ab9dd6,Julia Andrade,1718,Masculino,08/09/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,732.79
24eb60438e77548b221428f6b624cc20cb5a3b2dcbf80730532d7843bdef85c2,Sr. Ravi Cardoso,1719,Masculino,03/11/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,700.57
451b01cbb6bdda2450c47423173e5655a3760dd6b130d95005d3b14600f21173,Srta. Stephany Pinto,1720,Feminino,21/12/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,761.9
cdb1cf26ad261fb2b601b814b8385032894c8e9e30fcc437592eb48813a356bd,Pedro Henrique Santos,1722,Masculino,28/10/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,700.82
7c1c2745ec0ebb049fcc29e39d81909f3e5a55b88dcb43d491476fe6bb92b196,Henry Rocha,1723,Masculino,24/02/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,789.46
41a5bf614853fabc117ea53b00f106bdebd914dc77bb4152df785b42779dfd4d,Sr. Davi Miguel da Cruz,1724,Masculino,08/07/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,711.74
be322fb77d654ad524a7fc2d66e1dc74dde39e544b5a189ef09f5c8aafc6ab3b,Emanuel Cavalcanti,1725,Masculino,24/05/1993,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,716.04
2f11192801e83bf30f01139f338c5cf52a5e5cdf3e5b7c2d3ef5b051e9fd1fde,Lavínia Gomes,1726,Masculino,17/07/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,678.13
434f4d14c1eb231306b51aaa160c021b63670ac6ca67fb8e403f4500983dd1e4,Alana da Luz,1727,Masculino,02/04/1994,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,759.64
a0bd94956b9f42cde97b95b10ad65bbaf2a8d87142caf819e4c099ed75126d72,Erick da Costa,1728,Masculino,10/05/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda,733.17
98b1690510df1bf21fe13018a2641b19c7f3871f289b523b395d0bffa3574be9,Dra. Luna Ribeiro,1729,Masculino,13/03/1994,2014/2,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Racial,660.55
dab2e78c8b5b1d04c09908172faba7f5433f4ab79c95bc73dca3d18695532476,Luiz Gustavo Melo,1730,Masculino,10/08/1989,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,780.08
05758cd3875ad2171484c0026ccbb8adc210cd2d852407e3c7af1b751f35fdd6,Rafael da Rosa,1731,Masculino,10/05/1992,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,752.42
bfea46db09aa46da5a6628ecd5d5fba31d9d50417f5178db9727d3676427e2df,Sr. Enzo Caldeira,1732,Feminino,03/08/1996,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,576.03
8b0ae2d638c19a4186bd51d80e80aa645d81af9cbc68bc87048d5a5c43d48a9a,Maria da Luz,1733,Masculino,11/10/1995,2015/2,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,754.88
1cdabc0d91a051251a6e7b1bd972f6cb63daafcee9a8256d9e1a1fa8f95ee086,Dr. Leonardo Moreira,1734,Masculino,23/03/1992,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,707.55
76d6a8153b2e6ea49abf44111408f3d25887ddab9af37284a025d1b8febac3c1,Agatha Pastor,1735,Masculino,17/09/1995,2013/1,2013/1,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,766.32
96a1a93e19030f5f93783143ab66d333a0ee8e97c4d2d1eccc7d831d5fb4e2d9,Luísa Costela,1736,Masculino,28/09/1992,2017/1,2013/2,Transferência Especial Externa,Ampla Concorrência,3453.4
6d271914b437b2dacc234633e11fa7fb0f290788ecdd37e370c942c4bced4173,Juliana Marques,1737,Masculino,05/05/1992,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,785.32
30606ac3b4fd5c618ac4c6555ce007edd7fe73d75b685320aa56be211ebc4b40,Dra. Emilly Moura,1738,Masculino,16/11/1989,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,648.63
b1d7183ef649ed5aac1542c4251412d09b4f184da562f85c41cb42dcae430335,Miguel da Cunha,1739,Masculino,05/07/1993,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,611.34
04e17d3132b946c48d0a3c708526055e7cd184f9a6b792995f309dd65c4c3d24,Carolina Pereira,1740,Masculino,23/01/1994,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,718.67
1828526428f17576e6581a0b9c893ecf79c1fdc20f495f0bdc98b559b25b92a6,Emanuel Almeida,1741,Masculino,29/07/1991,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Escolar + Renda + Racial,717.78
e85cdd30a33c8fbee53826f320976004b87d7f4660d2b2743cb2d39ce23da5f1,André Barros,1742,Masculino,11/01/1989,2013/2,2013/2,SiSU - Sistema de Seleção Unificada,Ampla Concorrência,652.21
